GeneID	HZHBY	HZHBZ	HZHCA	HZHCB	HZHCC
jgi.p|Suilu4|2873876	18	18	28	18	16
jgi.p|Suilu4|2873877	2657	3141	1209	2037	1515
jgi.p|Suilu4|287465	34	36	9	20	13
jgi.p|Suilu4|288041	0	0	0	0	0
jgi.p|Suilu4|2889962	4937	6117	2226	9308	6651
jgi.p|Suilu4|2889968	0	0	0	0	0
jgi.p|Suilu4|2889972	0	0	0	0	0
jgi.p|Suilu4|2889978	0	0	0	0	0
jgi.p|Suilu4|2890002	422	713	514	682	644
jgi.p|Suilu4|2890014	947	1500	817	1277	1043
jgi.p|Suilu4|2890018	3065	5583	2792	3631	3106
jgi.p|Suilu4|2890040	936	1530	868	1534	1342
jgi.p|Suilu4|2890043	1298	2460	1138	2303	1963
jgi.p|Suilu4|2890046	765	1382	831	1233	1084
jgi.p|Suilu4|2890056	382	644	345	660	581
jgi.p|Suilu4|2890058	1850	3485	2020	3033	2397
jgi.p|Suilu4|2890067	2762	4827	2474	4490	3940
jgi.p|Suilu4|2890088	139	287	164	407	298
jgi.p|Suilu4|2890111	2394	3823	2351	3137	3031
jgi.p|Suilu4|2890136	5628	8564	5474	6841	5787
jgi.p|Suilu4|2890137	2234	3857	2152	1787	1168
jgi.p|Suilu4|2890162	3610	6388	3265	5022	3736
jgi.p|Suilu4|2890174	800	1303	711	1196	1131
jgi.p|Suilu4|2890197	1549	2816	1619	1578	1299
jgi.p|Suilu4|2890250	348	556	275	647	600
jgi.p|Suilu4|2890267	428	745	451	698	666
jgi.p|Suilu4|2890285	507	889	525	972	765
jgi.p|Suilu4|2890314	2179	3957	2124	2505	2553
jgi.p|Suilu4|2890335	448	837	359	805	694
jgi.p|Suilu4|2890345	671	1105	684	953	845
jgi.p|Suilu4|2890389	2114	3329	1818	6029	6571
jgi.p|Suilu4|2890400	1445	2426	1630	1461	1239
jgi.p|Suilu4|2890405	432	811	372	995	1096
jgi.p|Suilu4|2890424	289	536	323	472	411
jgi.p|Suilu4|2890443	8599	11909	4011	7778	6549
jgi.p|Suilu4|2890453	806	1408	715	766	589
jgi.p|Suilu4|2890464	1571	2703	1630	2215	1580
jgi.p|Suilu4|2890473	2740	4319	2427	4042	3456
jgi.p|Suilu4|2890474	1436	2434	1355	2330	1906
jgi.p|Suilu4|2890488	2878	5191	2576	4549	3700
jgi.p|Suilu4|2890493	0	0	0	0	0
jgi.p|Suilu4|2890507	1188	1936	1144	1294	1024
jgi.p|Suilu4|2890516	1432	2577	1244	1738	1212
jgi.p|Suilu4|2890521	3015	5447	2618	4626	3812
jgi.p|Suilu4|2890526	1454	2278	1447	720	693
jgi.p|Suilu4|2890528	35	34	22	11	20
jgi.p|Suilu4|2890551	2958	4508	2733	5044	4717
jgi.p|Suilu4|2890555	5134	10123	4985	13218	12621
jgi.p|Suilu4|2890559	0	0	0	0	0
jgi.p|Suilu4|2890562	728	1290	795	801	668
jgi.p|Suilu4|2890582	7670	13640	7094	9265	7497
jgi.p|Suilu4|2890588	2241	3801	2401	2798	2573
jgi.p|Suilu4|2890617	1193	2113	1118	1563	1424
jgi.p|Suilu4|2890627	3058	4382	1812	2349	2213
jgi.p|Suilu4|2890644	288	381	290	509	306
jgi.p|Suilu4|2890659	850	1615	966	358	313
jgi.p|Suilu4|2890661	168	296	137	108	80
jgi.p|Suilu4|2890668	1015	1818	1080	1752	1572
jgi.p|Suilu4|2890680	826	1428	777	1599	1482
jgi.p|Suilu4|2890705	1744	3045	1443	2487	2215
jgi.p|Suilu4|2890730	937	1550	751	1580	1206
jgi.p|Suilu4|2890751	193	353	223	247	232
jgi.p|Suilu4|2890753	3991	6482	3625	5413	5356
jgi.p|Suilu4|2890763	11015	17455	9561	13536	11048
jgi.p|Suilu4|2890787	0	0	0	0	0
jgi.p|Suilu4|2890823	16784	25945	15189	11286	9790
jgi.p|Suilu4|2890824	1248	2034	1254	1728	1603
jgi.p|Suilu4|2890855	133	165	99	124	73
jgi.p|Suilu4|2890856	0	0	0	0	0
jgi.p|Suilu4|2890863	0	0	0	0	0
jgi.p|Suilu4|2890868	0	0	0	0	0
jgi.p|Suilu4|2890871	11	6	2	6	1
jgi.p|Suilu4|2890872	0	0	0	0	0
jgi.p|Suilu4|2890878	0	0	0	0	0
jgi.p|Suilu4|2890886	1	0	0	0	2
jgi.p|Suilu4|2890888	38	54	31	37	33
jgi.p|Suilu4|2890916	1528	2517	1061	1712	1581
jgi.p|Suilu4|2890919	920	1418	709	944	663
jgi.p|Suilu4|2890937	1719	3373	1993	2106	1737
jgi.p|Suilu4|2890972	2142	3703	2369	1360	838
jgi.p|Suilu4|2890982	413	789	430	1114	937
jgi.p|Suilu4|2890992	0	0	0	0	0
jgi.p|Suilu4|2890994	0	0	0	0	0
jgi.p|Suilu4|2891014	81	102	63	92	77
jgi.p|Suilu4|2891021	121	166	101	174	127
jgi.p|Suilu4|2891022	1514	2450	1278	3484	3503
jgi.p|Suilu4|2891023	915	1716	812	1905	2162
jgi.p|Suilu4|2891032	42	79	60	67	67
jgi.p|Suilu4|2891033	1961	3705	1851	4449	4069
jgi.p|Suilu4|2891043	126	196	141	79	67
jgi.p|Suilu4|2891047	412	724	421	656	450
jgi.p|Suilu4|2891073	0	0	0	0	0
jgi.p|Suilu4|2891075	71	162	99	70	77
jgi.p|Suilu4|2891084	4123	6197	3806	3239	2583
jgi.p|Suilu4|2891115	0	0	0	0	0
jgi.p|Suilu4|2891119	2407	4172	2189	2567	1954
jgi.p|Suilu4|2891131	0	0	0	0	0
jgi.p|Suilu4|2891158	11192	16537	12010	9656	8542
jgi.p|Suilu4|2891160	0	0	0	0	0
jgi.p|Suilu4|2891161	0	0	0	0	0
jgi.p|Suilu4|2891162	0	0	0	1	0
jgi.p|Suilu4|2891169	324	489	219	562	591
jgi.p|Suilu4|2891186	615	994	737	812	675
jgi.p|Suilu4|2891196	900	1774	948	1913	1923
jgi.p|Suilu4|2891203	1	0	0	0	0
jgi.p|Suilu4|2891204	0	0	0	0	0
jgi.p|Suilu4|2891209	0	0	0	0	0
jgi.p|Suilu4|2891218	0	0	0	0	0
jgi.p|Suilu4|2891249	0	0	0	0	0
jgi.p|Suilu4|2891253	9344	17865	9174	3362	4073
jgi.p|Suilu4|2891258	804	1412	826	1249	1009
jgi.p|Suilu4|2891265	860	1492	927	902	884
jgi.p|Suilu4|2891267	623	1152	647	738	536
jgi.p|Suilu4|2891296	534	1147	580	1177	958
jgi.p|Suilu4|2891300	0	0	0	0	0
jgi.p|Suilu4|2891301	0	0	0	0	0
jgi.p|Suilu4|2891307	0	0	0	0	1
jgi.p|Suilu4|2891308	2440	3708	1879	3947	2845
jgi.p|Suilu4|2891355	300	456	266	313	222
jgi.p|Suilu4|2891366	144	297	191	217	183
jgi.p|Suilu4|2891368	2787	4489	2229	5786	4643
jgi.p|Suilu4|2891374	448	754	373	678	515
jgi.p|Suilu4|2891392	4327	6187	1964	3022	2945
jgi.p|Suilu4|2891406	2854	5095	2332	2727	2031
jgi.p|Suilu4|2891433	3156	5825	3376	1400	1017
jgi.p|Suilu4|2891457	2218	3695	1807	2248	1727
jgi.p|Suilu4|2891459	255	397	226	576	548
jgi.p|Suilu4|2891465	3699	6601	3454	3340	2549
jgi.p|Suilu4|2891479	898	1621	861	1180	1029
jgi.p|Suilu4|2891489	246	466	233	378	371
jgi.p|Suilu4|2891490	1134	1703	872	1393	1204
jgi.p|Suilu4|2891497	506	786	506	774	691
jgi.p|Suilu4|2891500	329	688	402	766	718
jgi.p|Suilu4|2891508	207	296	189	178	141
jgi.p|Suilu4|2891510	318	600	340	428	369
jgi.p|Suilu4|2891518	1566	2258	1406	1355	1128
jgi.p|Suilu4|2891560	3235	5362	3230	2618	2109
jgi.p|Suilu4|2891565	5911	10725	5924	14463	15125
jgi.p|Suilu4|2891575	0	0	0	0	0
jgi.p|Suilu4|2891578	0	0	0	0	0
jgi.p|Suilu4|2891580	0	0	0	0	0
jgi.p|Suilu4|2891591	1533	2256	1383	1531	1179
jgi.p|Suilu4|2891599	1968	3470	1791	3016	2496
jgi.p|Suilu4|2891646	1582	2797	1566	1770	1425
jgi.p|Suilu4|2891648	1853	3293	1424	2866	3861
jgi.p|Suilu4|2891654	318	447	256	312	192
jgi.p|Suilu4|2891672	1081	1456	810	1037	985
jgi.p|Suilu4|2891685	4278	7161	3772	1056	607
jgi.p|Suilu4|2891709	537	906	574	911	807
jgi.p|Suilu4|2891711	0	0	0	0	0
jgi.p|Suilu4|2891720	29	56	36	37	15
jgi.p|Suilu4|2891721	282	508	326	454	393
jgi.p|Suilu4|2891725	0	0	0	0	0
jgi.p|Suilu4|2891726	0	0	0	0	0
jgi.p|Suilu4|2891744	0	0	0	0	0
jgi.p|Suilu4|2891748	0	0	0	0	0
jgi.p|Suilu4|2891754	0	0	0	0	0
jgi.p|Suilu4|2891755	0	0	0	0	0
jgi.p|Suilu4|2891759	1722	3173	1578	3064	2603
jgi.p|Suilu4|2891776	4461	8362	4512	9557	8387
jgi.p|Suilu4|2891786	751	1188	676	758	617
jgi.p|Suilu4|2891858	652	1084	563	1119	1124
jgi.p|Suilu4|2891867	8890	15075	8724	9437	8651
jgi.p|Suilu4|2891879	2100	3451	1830	2826	2397
jgi.p|Suilu4|2891896	1563	2609	1359	2021	1791
jgi.p|Suilu4|2891903	2983	5547	3180	3180	1893
jgi.p|Suilu4|2891929	836	1436	812	2970	2448
jgi.p|Suilu4|2891953	2337	4071	2235	2205	1704
jgi.p|Suilu4|2891979	703	1094	641	712	640
jgi.p|Suilu4|2892003	21616	34328	26757	20382	18561
jgi.p|Suilu4|2892034	474	745	397	910	778
jgi.p|Suilu4|2892039	635	972	687	942	727
jgi.p|Suilu4|2892081	1486	2486	1561	1607	1238
jgi.p|Suilu4|2892085	8698	15283	8805	21468	21832
jgi.p|Suilu4|2892106	551	904	551	1036	859
jgi.p|Suilu4|2892137	197	353	236	474	536
jgi.p|Suilu4|2892145	1573	2737	1498	1441	1296
jgi.p|Suilu4|2892189	110	138	67	107	99
jgi.p|Suilu4|2892196	3957	6543	3681	3249	2356
jgi.p|Suilu4|2892233	728	1327	791	938	747
jgi.p|Suilu4|2892245	1184	2200	1171	1972	1759
jgi.p|Suilu4|2892251	917	1425	888	1179	961
jgi.p|Suilu4|2892253	0	0	0	0	0
jgi.p|Suilu4|2892263	258	450	200	500	425
jgi.p|Suilu4|2892268	222	487	230	491	534
jgi.p|Suilu4|2892276	0	0	0	0	0
jgi.p|Suilu4|2892280	0	0	0	0	0
jgi.p|Suilu4|2892281	0	0	0	0	0
jgi.p|Suilu4|2892293	334	588	342	484	448
jgi.p|Suilu4|2892294	415	662	420	631	610
jgi.p|Suilu4|2892301	873	1591	630	1745	1622
jgi.p|Suilu4|2892307	184	306	136	269	269
jgi.p|Suilu4|2892311	6085	11144	7431	1117	312
jgi.p|Suilu4|2892320	99	137	95	78	50
jgi.p|Suilu4|2892343	4	0	0	0	0
jgi.p|Suilu4|2892348	17154	26199	16895	25469	16031
jgi.p|Suilu4|2892354	1497	2691	1166	3040	2914
jgi.p|Suilu4|2892356	0	0	0	0	0
jgi.p|Suilu4|2892366	1491	2331	1358	1866	1509
jgi.p|Suilu4|2892382	845	1327	853	615	488
jgi.p|Suilu4|2892397	5087	9076	5008	6007	6166
jgi.p|Suilu4|2892406	0	0	0	0	0
jgi.p|Suilu4|2892417	614	811	404	1415	1101
jgi.p|Suilu4|2892442	943	1580	847	1035	864
jgi.p|Suilu4|2892449	0	0	0	0	0
jgi.p|Suilu4|2892466	2646	4047	1607	1936	1698
jgi.p|Suilu4|2892496	118	238	123	293	300
jgi.p|Suilu4|2892498	323	476	279	317	209
jgi.p|Suilu4|2892501	281	493	292	430	419
jgi.p|Suilu4|2892507	2117	4065	2411	4027	3360
jgi.p|Suilu4|2892521	0	0	0	0	0
jgi.p|Suilu4|2892534	265	431	268	522	432
jgi.p|Suilu4|2892556	0	0	0	0	0
jgi.p|Suilu4|2892578	0	0	0	0	0
jgi.p|Suilu4|2892596	9055	15124	9661	8622	6511
jgi.p|Suilu4|2892617	1807	2894	1970	2449	1613
jgi.p|Suilu4|2892619	0	0	0	0	0
jgi.p|Suilu4|2892620	0	0	0	0	0
jgi.p|Suilu4|2892623	6671	12100	7569	12536	8401
jgi.p|Suilu4|2892624	0	0	0	0	0
jgi.p|Suilu4|2892634	5464	9748	5141	16582	17312
jgi.p|Suilu4|2892635	2909	4795	2538	4711	3877
jgi.p|Suilu4|2892644	373	697	464	790	734
jgi.p|Suilu4|2892646	1146	1944	1143	1384	1333
jgi.p|Suilu4|2892658	1104	1918	1047	1507	1363
jgi.p|Suilu4|2892659	794	1382	878	1350	1176
jgi.p|Suilu4|2892665	3183	4890	2865	4236	3386
jgi.p|Suilu4|2892673	1	0	0	0	0
jgi.p|Suilu4|2892674	0	0	0	0	0
jgi.p|Suilu4|2892678	1887	2582	1477	2404	2254
jgi.p|Suilu4|2892687	3632	6473	3542	6806	5694
jgi.p|Suilu4|2892714	503	845	466	707	610
jgi.p|Suilu4|2892716	0	0	0	0	0
jgi.p|Suilu4|2892733	1231	2005	1307	1178	996
jgi.p|Suilu4|2892740	1982	3574	1753	2176	1679
jgi.p|Suilu4|2892767	562	868	602	989	649
jgi.p|Suilu4|2892770	80	159	86	151	124
jgi.p|Suilu4|2892783	0	0	0	0	0
jgi.p|Suilu4|2892787	2387	3685	1544	1543	888
jgi.p|Suilu4|2892788	12704	16873	7346	6175	5123
jgi.p|Suilu4|2892796	0	0	0	0	0
jgi.p|Suilu4|2892798	0	0	0	0	0
jgi.p|Suilu4|2892801	4705	8240	5456	528	421
jgi.p|Suilu4|2892811	8133	13855	7309	4448	3311
jgi.p|Suilu4|2892843	451	685	476	545	492
jgi.p|Suilu4|2892845	1897	3214	1463	2217	1880
jgi.p|Suilu4|2892854	15	30	24	35	19
jgi.p|Suilu4|2892856	7121	12719	6771	17615	18415
jgi.p|Suilu4|2892861	0	0	0	0	0
jgi.p|Suilu4|2892863	0	0	0	0	0
jgi.p|Suilu4|2892869	0	0	0	0	0
jgi.p|Suilu4|2892883	1235	1903	735	1738	1660
jgi.p|Suilu4|2892888	458	870	559	940	720
jgi.p|Suilu4|2892900	0	0	0	0	0
jgi.p|Suilu4|2892902	676	1333	649	594	475
jgi.p|Suilu4|2892918	242	443	196	920	816
jgi.p|Suilu4|2892928	837	1564	701	1521	1026
jgi.p|Suilu4|2892937	8052	11561	3581	4600	4397
jgi.p|Suilu4|2892939	266	406	228	244	184
jgi.p|Suilu4|2892960	532	1093	560	1031	797
jgi.p|Suilu4|2892974	1574	2446	1283	1544	1239
jgi.p|Suilu4|2892996	1009	1978	1184	2480	2605
jgi.p|Suilu4|2893030	946	1665	762	1357	1092
jgi.p|Suilu4|2893043	6891	15288	7865	13272	13954
jgi.p|Suilu4|2893051	0	0	0	0	0
jgi.p|Suilu4|2893068	0	0	0	0	0
jgi.p|Suilu4|2893078	0	0	0	0	0
jgi.p|Suilu4|2893096	3384	5767	3281	4075	3112
jgi.p|Suilu4|2893097	1209	1914	1269	1728	1755
jgi.p|Suilu4|2893113	304	426	294	356	360
jgi.p|Suilu4|2893123	0	0	0	0	0
jgi.p|Suilu4|2893131	671	1160	456	685	438
jgi.p|Suilu4|2893142	0	0	0	0	0
jgi.p|Suilu4|2893219	880	1088	377	309	341
jgi.p|Suilu4|2893233	6401	8708	3324	3386	2684
jgi.p|Suilu4|2893234	0	1	1	1	0
jgi.p|Suilu4|2893243	0	0	0	0	0
jgi.p|Suilu4|2893248	59	149	62	81	89
jgi.p|Suilu4|2893249	0	0	0	0	0
jgi.p|Suilu4|2893272	2746	4002	1600	1394	1226
jgi.p|Suilu4|2893274	829	1364	748	1007	857
jgi.p|Suilu4|2893281	755	1270	523	1899	2148
jgi.p|Suilu4|2893287	1284	2182	1138	2083	1839
jgi.p|Suilu4|2893302	239	372	148	480	381
jgi.p|Suilu4|2893312	4	3	1	7	3
jgi.p|Suilu4|2893362	412	616	179	807	692
jgi.p|Suilu4|2893386	0	0	0	0	0
jgi.p|Suilu4|2893389	0	0	0	0	0
jgi.p|Suilu4|2893401	947	1644	949	966	964
jgi.p|Suilu4|2893406	3611	6039	3697	7354	6856
jgi.p|Suilu4|2893410	356	606	369	496	348
jgi.p|Suilu4|2893441	2822	4240	2110	3778	3119
jgi.p|Suilu4|2893450	5409	9325	4089	5449	4481
jgi.p|Suilu4|2893458	1016	1816	907	1486	1281
jgi.p|Suilu4|2893467	513	812	425	959	767
jgi.p|Suilu4|2893503	1215	1977	1236	1775	1692
jgi.p|Suilu4|2893520	634	976	725	660	581
jgi.p|Suilu4|2893531	1984	3318	1857	4016	3869
jgi.p|Suilu4|2893535	0	0	0	0	0
jgi.p|Suilu4|2893546	382	482	299	1595	1148
jgi.p|Suilu4|2893583	3906	6674	2690	4756	3734
jgi.p|Suilu4|2893600	977	1553	854	1051	814
jgi.p|Suilu4|2893611	445	732	400	877	766
jgi.p|Suilu4|2893627	1769	2800	1650	2149	1897
jgi.p|Suilu4|2893634	1310	2011	1371	665	508
jgi.p|Suilu4|2893635	1149	2141	1204	1621	1230
jgi.p|Suilu4|2893646	0	0	0	0	0
jgi.p|Suilu4|2893651	368	666	435	485	441
jgi.p|Suilu4|2893656	1176	1860	939	7300	6393
jgi.p|Suilu4|2893662	1117	1780	1178	1055	923
jgi.p|Suilu4|2893664	70	87	45	59	38
jgi.p|Suilu4|2893669	739	1301	807	1042	845
jgi.p|Suilu4|2893674	339	581	376	422	332
jgi.p|Suilu4|2893720	0	0	0	0	0
jgi.p|Suilu4|2893722	0	0	0	0	1
jgi.p|Suilu4|2893727	2111	3250	1177	1905	1463
jgi.p|Suilu4|2893738	831	1511	805	928	747
jgi.p|Suilu4|2893739	0	0	0	0	0
jgi.p|Suilu4|2893743	662	1072	638	842	706
jgi.p|Suilu4|2893751	821	1323	708	869	718
jgi.p|Suilu4|2893754	2215	3761	2265	4218	3746
jgi.p|Suilu4|2893756	1107	1799	918	1355	1133
jgi.p|Suilu4|2893762	1213	2049	1120	2172	2231
jgi.p|Suilu4|2893792	1298	2131	1236	2337	2168
jgi.p|Suilu4|2893799	1234	2168	1179	2452	2407
jgi.p|Suilu4|2893807	470	730	405	624	515
jgi.p|Suilu4|2893831	361	590	336	598	488
jgi.p|Suilu4|2893852	0	1	0	0	0
jgi.p|Suilu4|2893855	1095	1708	941	988	703
jgi.p|Suilu4|2893870	659	1091	686	857	807
jgi.p|Suilu4|2893872	1561	2460	1202	1560	1227
jgi.p|Suilu4|2893885	253	453	251	344	357
jgi.p|Suilu4|2893889	0	0	0	0	0
jgi.p|Suilu4|2893899	115	148	95	95	97
jgi.p|Suilu4|2893907	1264	1884	1093	1544	1262
jgi.p|Suilu4|2893971	708	1203	622	1358	1140
jgi.p|Suilu4|2893995	167	303	160	423	411
jgi.p|Suilu4|2894023	579	1066	515	670	479
jgi.p|Suilu4|2894033	3633	6640	3249	2830	2423
jgi.p|Suilu4|2894050	1216	1916	1062	1888	1793
jgi.p|Suilu4|2894063	573	983	589	1207	906
jgi.p|Suilu4|2894076	18780	32080	16297	13716	8995
jgi.p|Suilu4|2894078	15591	31284	15813	17894	12557
jgi.p|Suilu4|2894112	1250	2135	1018	2815	2893
jgi.p|Suilu4|2894122	4438	6402	2655	5897	4252
jgi.p|Suilu4|2894124	1065	1804	1007	2072	2058
jgi.p|Suilu4|2894127	266	454	280	658	663
jgi.p|Suilu4|2894149	3645	5036	2226	3343	2935
jgi.p|Suilu4|2894155	1758	2920	1557	3090	2972
jgi.p|Suilu4|2894160	1230	1765	993	1239	991
jgi.p|Suilu4|2894164	313	484	268	623	508
jgi.p|Suilu4|2894175	293	455	290	401	277
jgi.p|Suilu4|2894189	4191	4944	2040	4098	3614
jgi.p|Suilu4|2894191	785	1116	534	836	717
jgi.p|Suilu4|2894193	548	752	498	1027	803
jgi.p|Suilu4|2894194	0	0	0	0	0
jgi.p|Suilu4|2894196	0	0	0	0	0
jgi.p|Suilu4|2894207	175	258	172	218	147
jgi.p|Suilu4|2894212	174	310	150	186	133
jgi.p|Suilu4|2894215	0	1	0	0	0
jgi.p|Suilu4|2894218	2098	3806	2311	2143	1739
jgi.p|Suilu4|2894230	508	926	684	111	56
jgi.p|Suilu4|2894236	96	172	109	250	274
jgi.p|Suilu4|2894240	227	368	212	205	213
jgi.p|Suilu4|2894247	394	504	295	790	723
jgi.p|Suilu4|2894257	1798	3273	1787	2288	1971
jgi.p|Suilu4|2894258	433	704	333	455	411
jgi.p|Suilu4|2894362	263	522	318	369	255
jgi.p|Suilu4|2894373	151	310	151	121	89
jgi.p|Suilu4|2894376	3336	5544	4351	2906	1455
jgi.p|Suilu4|2894391	4671	7190	4143	3845	3286
jgi.p|Suilu4|2894413	0	0	0	0	0
jgi.p|Suilu4|2894416	962	1590	1026	1785	2056
jgi.p|Suilu4|2894417	4095	6836	3383	3454	2692
jgi.p|Suilu4|2894431	12	12	14	36	38
jgi.p|Suilu4|2894448	465	834	447	590	450
jgi.p|Suilu4|2894460	3060	5221	2036	763	994
jgi.p|Suilu4|2894464	1498	2448	1832	2026	2148
jgi.p|Suilu4|2894483	452	666	422	821	773
jgi.p|Suilu4|2894500	1185	2194	1223	2390	2186
jgi.p|Suilu4|2894513	522	1016	613	764	681
jgi.p|Suilu4|2894516	1629	2968	1713	2706	2384
jgi.p|Suilu4|2894533	414	666	448	828	678
jgi.p|Suilu4|2894536	268	379	265	325	264
jgi.p|Suilu4|2894543	2072	3579	1896	2758	1933
jgi.p|Suilu4|2894547	1177	2252	1309	1903	1574
jgi.p|Suilu4|2894553	58	78	56	75	57
jgi.p|Suilu4|2894560	761	1114	634	905	732
jgi.p|Suilu4|2894580	681	1076	673	979	781
jgi.p|Suilu4|2894593	611	670	132	110	61
jgi.p|Suilu4|2894618	1850	2266	1635	1422	750
jgi.p|Suilu4|2894647	333	628	324	515	495
jgi.p|Suilu4|2894650	1068	1722	966	1430	1383
jgi.p|Suilu4|2894652	2025	3058	1754	596	516
jgi.p|Suilu4|2894667	2059	3710	1974	2948	2555
jgi.p|Suilu4|2894680	1866	3111	1903	2551	2680
jgi.p|Suilu4|2894682	1	0	0	0	0
jgi.p|Suilu4|2894683	0	0	0	0	0
jgi.p|Suilu4|2894684	0	0	0	0	0
jgi.p|Suilu4|2894702	3184	4792	1613	4364	3343
jgi.p|Suilu4|2894712	306	487	245	522	633
jgi.p|Suilu4|2894732	1	0	0	0	0
jgi.p|Suilu4|2894733	0	0	1	0	0
jgi.p|Suilu4|2894744	0	0	0	0	0
jgi.p|Suilu4|2894755	0	0	0	0	0
jgi.p|Suilu4|2894775	1285	2253	1257	1329	1046
jgi.p|Suilu4|2894784	0	0	0	0	0
jgi.p|Suilu4|2894789	0	0	0	0	0
jgi.p|Suilu4|2894805	0	0	0	0	0
jgi.p|Suilu4|2894810	51602	88040	53291	16904	16249
jgi.p|Suilu4|2894813	840	1843	575	625	530
jgi.p|Suilu4|2894817	0	0	0	0	0
jgi.p|Suilu4|2894837	172	313	192	241	195
jgi.p|Suilu4|2894841	1366	2496	1364	2360	1877
jgi.p|Suilu4|2894849	0	0	0	0	0
jgi.p|Suilu4|2894858	53232	91401	41428	65248	52729
jgi.p|Suilu4|2894874	0	0	0	0	0
jgi.p|Suilu4|2894875	0	0	0	0	0
jgi.p|Suilu4|2894897	1055	1512	1050	1660	1127
jgi.p|Suilu4|2894919	856	1312	665	902	680
jgi.p|Suilu4|2894927	0	0	0	0	0
jgi.p|Suilu4|2894929	877	1310	788	1256	1180
jgi.p|Suilu4|2894947	620	1081	629	675	585
jgi.p|Suilu4|2894966	1806	3404	1714	2701	2407
jgi.p|Suilu4|2895027	1034	1688	1055	1356	1211
jgi.p|Suilu4|2895044	0	0	0	0	0
jgi.p|Suilu4|2895045	0	0	0	0	0
jgi.p|Suilu4|2895076	0	0	0	0	0
jgi.p|Suilu4|2895077	0	0	0	0	0
jgi.p|Suilu4|2895080	0	0	0	0	0
jgi.p|Suilu4|2895094	4070	6913	3553	8209	7510
jgi.p|Suilu4|2895141	1900	3438	2175	2285	1822
jgi.p|Suilu4|2895143	2517	4437	2429	3930	3643
jgi.p|Suilu4|2895147	1390	2503	1463	2134	1856
jgi.p|Suilu4|2895168	3709	5706	5236	5404	4645
jgi.p|Suilu4|2895177	441	763	450	724	623
jgi.p|Suilu4|2895187	0	0	0	0	0
jgi.p|Suilu4|2895190	2214	3355	1720	3849	3222
jgi.p|Suilu4|2895200	0	0	0	0	0
jgi.p|Suilu4|2895225	0	0	0	0	0
jgi.p|Suilu4|2895230	372	654	446	647	604
jgi.p|Suilu4|2895237	1940	3256	1766	2339	2307
jgi.p|Suilu4|2895241	1124	1798	1129	2036	1679
jgi.p|Suilu4|2895242	0	0	0	0	0
jgi.p|Suilu4|2895243	0	0	0	0	0
jgi.p|Suilu4|2895263	1304	2111	1183	2308	2151
jgi.p|Suilu4|2895274	1209	1834	885	1301	1087
jgi.p|Suilu4|2895294	0	0	0	0	0
jgi.p|Suilu4|2895316	6086	10114	5219	14520	14918
jgi.p|Suilu4|2895318	581	1074	599	1034	816
jgi.p|Suilu4|2895331	512	873	484	885	862
jgi.p|Suilu4|2895334	930	1562	733	1983	1829
jgi.p|Suilu4|2895349	1597	2731	1694	2323	1824
jgi.p|Suilu4|2895350	741	986	486	872	809
jgi.p|Suilu4|2895378	2364	4967	2407	1478	519
jgi.p|Suilu4|2895382	1	0	2	0	1
jgi.p|Suilu4|2895411	0	0	0	0	0
jgi.p|Suilu4|2895414	0	0	0	0	0
jgi.p|Suilu4|2895415	0	0	0	0	0
jgi.p|Suilu4|2895418	910	1583	806	2936	2794
jgi.p|Suilu4|2895424	0	0	0	0	0
jgi.p|Suilu4|2895427	0	0	0	0	0
jgi.p|Suilu4|2895477	1036	1820	993	2006	1905
jgi.p|Suilu4|2895478	611	1196	677	871	654
jgi.p|Suilu4|2895482	12042	19932	10754	21099	16867
jgi.p|Suilu4|2895509	0	0	0	0	0
jgi.p|Suilu4|2895510	0	0	0	0	0
jgi.p|Suilu4|2895534	1132	2196	1382	1963	1586
jgi.p|Suilu4|2895544	0	0	0	0	0
jgi.p|Suilu4|2895545	0	0	0	3	0
jgi.p|Suilu4|2895588	0	0	0	0	0
jgi.p|Suilu4|2895605	1650	2796	1789	1155	813
jgi.p|Suilu4|2895608	1512	2487	1677	300	122
jgi.p|Suilu4|2895609	577	747	770	1143	927
jgi.p|Suilu4|2895648	0	0	0	0	0
jgi.p|Suilu4|2895649	0	0	0	0	0
jgi.p|Suilu4|2895686	1318	2090	1161	1060	897
jgi.p|Suilu4|2895690	38	74	46	609	308
jgi.p|Suilu4|2895701	0	0	0	0	0
jgi.p|Suilu4|2895702	0	0	0	0	0
jgi.p|Suilu4|2895714	1887	3205	1598	2067	1622
jgi.p|Suilu4|2895725	2513	4381	2809	5131	4803
jgi.p|Suilu4|2895739	231	404	170	127	81
jgi.p|Suilu4|2895745	430	661	456	1122	1007
jgi.p|Suilu4|2895776	362	617	282	778	696
jgi.p|Suilu4|2895787	11	33	28	7	29
jgi.p|Suilu4|2895794	1108	1871	877	1371	1091
jgi.p|Suilu4|2895811	0	0	0	0	0
jgi.p|Suilu4|2895813	0	0	0	0	0
jgi.p|Suilu4|2895814	0	0	0	0	0
jgi.p|Suilu4|2895832	200	341	185	333	313
jgi.p|Suilu4|2895837	102	198	122	153	123
jgi.p|Suilu4|2895839	329	703	363	498	369
jgi.p|Suilu4|2895859	238	438	249	546	521
jgi.p|Suilu4|2895915	1377	2402	1278	2026	1542
jgi.p|Suilu4|2895923	0	0	0	0	0
jgi.p|Suilu4|2895956	738	1134	786	939	904
