GeneID	GO_Term
669525	"GO:0005525,GO:0043141,GO:0019177,GO:0019176,GO:0016462,GO:0008828,GO:0008796,GO:0008758,GO:0008413,GO:0004787,GO:0000810"
670783	"GO:0008270,GO:0005634,GO:0003676"
675517	"GO:0016021,GO:0004659"
676024	"GO:0016021,GO:0004659"
683397	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004682"
687112	"GO:0006468,GO:0005524,GO:0004672,GO:0004713"
688291	"GO:0051246,GO:0043687,GO:0019787,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
692048	"GO:0016787,GO:0004788"
712453	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
721689	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004715"
729247	"GO:0008270,GO:0003676"
735543	"GO:0016020,GO:0015171,GO:0006865,GO:0016021,GO:0006810"
736460	GO:0005777
738374	"GO:0008237,GO:0006508,GO:0016070,GO:0005515,GO:0005488"
755127	"GO:0006508,GO:0004185,GO:0004258,GO:0004186"
756928	"GO:0003824,GO:0004633"
758286	"GO:0008152,GO:0003824,GO:0009081,GO:0004084"
759428	"GO:0006725,GO:0006118,GO:0004497,GO:0016491,GO:0008152,GO:0018662"
760848	"GO:0016491,GO:0008152,GO:0004029"
760908	GO:0003677
762193	GO:0005488
763985	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
764484	"GO:0006468,GO:0005524,GO:0004672"
766115	"GO:0016491,GO:0006118"
766948	"GO:0006396,GO:0005622"
767250	"GO:0050660,GO:0016491,GO:0003824"
769054	"GO:0006508,GO:0004185,GO:0004187"
769564	"GO:0016020,GO:0006508,GO:0004222"
770762	"GO:0007242,GO:0007165,GO:0004629,GO:0006629,GO:0004435"
771814	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004682"
772335	"GO:0016575,GO:0005634,GO:0004407"
773932	"GO:0046921,GO:0046920,GO:0046527,GO:0045140,GO:0042283,GO:0042281,GO:0033556,GO:0031278,GO:0019187,GO:0019112,GO:0018718,GO:0018717,GO:0018716,GO:0018715,GO:0016759,GO:0016253,GO:0008921,GO:0008755,GO:0008417,GO:0008378,GO:0008376,GO:0008375,GO:0004583,GO:0004576,GO:0004376,GO:0003980,GO:0001962,GO:0000033,GO:0000030,GO:0000026,GO:0000009"
774016	"GO:0019478,GO:0016788,GO:0005737,GO:0043765,GO:0042578,GO:0004518"
776606	GO:0016810
776839	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
777102	"GO:0005634,GO:0008270"
777912	"GO:0008026,GO:0005524,GO:0003676,GO:0004386"
778809	"GO:0005975,GO:0004553,GO:0008422"
780155	"GO:0016020,GO:0005509,GO:0004571"
780562	"GO:0007264,GO:0005525,GO:0005622,GO:0015031"
781553	"GO:0007264,GO:0005525,GO:0015031"
782420	GO:0043365
784105	"GO:0046961,GO:0042626,GO:0016469,GO:0016021,GO:0005524,GO:0046933,GO:0016020,GO:0015986"
784259	GO:0003677
786571	"GO:0008967,GO:0008152,GO:0000121"
786970	"GO:0030127,GO:0008270,GO:0006888,GO:0006886,GO:0005515"
787101	"GO:0006355,GO:0006281,GO:0005634,GO:0003702"
787232	GO:0008236
787491	"GO:0016020,GO:0015662,GO:0006812,GO:0005388"
788221	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0043731,GO:0043719,GO:0019113,GO:0018657,GO:0018656,GO:0018655,GO:0018654,GO:0018653,GO:0018652,GO:0018651,GO:0018650,GO:0018649,GO:0018648,GO:0018647,GO:0018646,GO:0018644,GO:0018643,GO:0018642,GO:0018641,GO:0018640,GO:0018639,GO:0018638,GO:0018637,GO:0018636,GO:0018635,GO:0018634,GO:0018633,GO:0018632,GO:0018631,GO:0018630,GO:0018471,GO:0008688"
788656	"GO:0019001,GO:0007186,GO:0004871,GO:0007165"
789375	GO:0005525
793171	"GO:0020037,GO:0006979,GO:0006118,GO:0004601,GO:0004666"
796916	"GO:0009349,GO:0004746"
797191	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
797462	"GO:0008270,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
797741	GO:0005515
797788	"GO:0006118,GO:0004129"
798170	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
798281	"GO:0008152,GO:0003824,GO:0003988"
798853	"GO:0051536,GO:0016226,GO:0005506"
799112	"GO:0005622,GO:0003723"
799142	"GO:0005622,GO:0003723"
799212	GO:0003677
799702	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
799740	"GO:0006432,GO:0006412,GO:0005737,GO:0005524,GO:0004826,GO:0000166,GO:0008033,GO:0000287,GO:0000049,GO:0006418,GO:0004812,GO:0009328"
799749	"GO:0008270,GO:0005622,GO:0003676"
799886	"GO:0051082,GO:0006457,GO:0005524,GO:0044267,GO:0005515"
799919	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
800161	GO:0015031
800190	"GO:0006511,GO:0004221"
800279	"GO:0006422,GO:0006412,GO:0005737,GO:0005524,GO:0004815,GO:0000166,GO:0006418,GO:0004812,GO:0003676,GO:0006421,GO:0004816"
800648	"GO:0006468,GO:0005524,GO:0004672"
800703	"GO:0045449,GO:0030528,GO:0005634"
800986	"GO:0046677,GO:0030655,GO:0008800"
801074	"GO:0016459,GO:0005524,GO:0003774,GO:0051015,GO:0005515,GO:0003917"
801404	GO:0016020
801637	"GO:0051287,GO:0008943,GO:0006006,GO:0004365"
801783	"GO:0007018,GO:0005875,GO:0005524,GO:0003777"
801970	"GO:0006457,GO:0042027,GO:0030051,GO:0004600,GO:0003755"
802152	"GO:0006810,GO:0005643"
802285	"GO:0006508,GO:0004222,GO:0008270,GO:0046872,GO:0003824,GO:0004231"
802408	"GO:0016291,GO:0016289"
802410	"GO:0006511,GO:0005839,GO:0004298,GO:0004299"
802681	"GO:0007018,GO:0005875,GO:0005524,GO:0003777"
802813	"GO:0006338,GO:0000228"
802972	"GO:0006511,GO:0004221,GO:0008270"
802989	"GO:0032313,GO:0005622,GO:0005097"
803249	"GO:0005975,GO:0004462"
803333	"GO:0016491,GO:0010181,GO:0003959"
803429	"GO:0006396,GO:0003723,GO:0000175"
803466	"GO:0016491,GO:0005506,GO:0047927"
803608	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
803644	"GO:0016020,GO:0006075,GO:0003843,GO:0000148"
804290	"GO:0016020,GO:0006461"
804455	GO:0035299
804884	"GO:0051287,GO:0016651,GO:0009055,GO:0006118"
805204	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0006446,GO:0005515,GO:0004682"
805233	GO:0005515
805495	"GO:0016021,GO:0015299,GO:0006885"
805567	"GO:0003676,GO:0005634,GO:0018024"
806078	"GO:0003993,GO:0016158"
806216	"GO:0008415,GO:0008152,GO:0005515,GO:0043754"
806569	GO:0004561
806604	"GO:0006468,GO:0005524,GO:0004672"
806667	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004715"
806950	GO:0010181
807228	GO:0008234
807514	"GO:0006511,GO:0005622,GO:0004221"
807726	"GO:0006396,GO:0003723,GO:0006464"
807826	"GO:0006281,GO:0004518,GO:0043765,GO:0042578"
808151	"GO:0051082,GO:0006457,GO:0005524,GO:0004655"
808278	"GO:0020037,GO:0016021,GO:0006118,GO:0006099,GO:0005740,GO:0005506"
808572	"GO:0007165,GO:0005622,GO:0005856,GO:0005515"
808753	GO:0005525
808957	"GO:0008168,GO:0008152,GO:0006779,GO:0004851"
809107	"GO:0016491,GO:0008152"
809202	"GO:0046983,GO:0043565,GO:0006355,GO:0005634,GO:0003700"
809370	"GO:0005975,GO:0004650,GO:0047911"
809438	"GO:0008236,GO:0006508,GO:0004254"
809554	"GO:0016020,GO:0000772"
809964	GO:0008195
810131	"GO:0006432,GO:0006412,GO:0005737,GO:0005524,GO:0004826,GO:0000166,GO:0006418,GO:0004812,GO:0009328"
810150	GO:0003960
810375	"GO:0050660,GO:0016491,GO:0045454,GO:0005737,GO:0050661,GO:0006749,GO:0004362"
810397	"GO:0035023,GO:0005622,GO:0005089"
810429	"GO:0016021,GO:0006481,GO:0004671"
810536	GO:0004655
810602	"GO:0016020,GO:0008324,GO:0006812"
810977	"GO:0030170,GO:0006520,GO:0006535,GO:0008152,GO:0003824,GO:0004124"
811009	"GO:0005622,GO:0003676"
811038	"GO:0051082,GO:0006457,GO:0005524,GO:0044267,GO:0005515"
811055	"GO:0030145,GO:0016787,GO:0004309"
811135	GO:0004197
811280	"GO:0006118,GO:0004174"
811476	"GO:0016491,GO:0016209,GO:0051920"
812678	"GO:0016020,GO:0015931,GO:0015205"
812764	GO:0010181
813158	"GO:0006511,GO:0005839,GO:0004298,GO:0004299"
813422	"GO:0050658,GO:0006913,GO:0005643"
813566	"GO:0008270,GO:0005515"
813652	"GO:0007264,GO:0005525,GO:0015031"
813681	"GO:0016791,GO:0016311"
814476	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004674,GO:0004715"
814479	GO:0005525
1062004	"GO:0016020,GO:0015662,GO:0006812"
1063432	"GO:0008270,GO:0005622,GO:0003676"
1097602	"GO:0006281,GO:0004518"
1114217	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
1121099	"GO:0031625,GO:0031461,GO:0006511"
1124686	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1129027	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004715"
1129166	"GO:0006468,GO:0005524,GO:0004672,GO:0004682"
1139275	"GO:0006355,GO:0005634,GO:0003700"
1158720	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004715"
1161593	GO:0003676
1175092	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0005488"
1248899	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
1260019	"GO:0008270,GO:0005515"
1302276	GO:0005515
1312820	GO:0016491
1325820	"GO:0016021,GO:0006825,GO:0005375"
1334770	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1336358	"GO:0008270,GO:0005515"
1366764	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004714"
1390755	"GO:0016491,GO:0005506,GO:0045543"
1412618	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1423986	"GO:0009058,GO:0009073,GO:0003849"
1426435	"GO:0007165,GO:0004871"
1440398	"GO:0016787,GO:0043141,GO:0019177,GO:0019176,GO:0016462,GO:0008828,GO:0008796,GO:0008758,GO:0008413,GO:0004787,GO:0000810"
1484200	GO:0004567
1567507	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1570840	"GO:0008270,GO:0005515"
1578499	"GO:0050660,GO:0016614,GO:0006066,GO:0047639"
1580416	"GO:0016491,GO:0008152,GO:0008670"
1581301	"GO:0006355,GO:0005634,GO:0003700"
1600392	GO:0008270
1615977	"GO:0046872,GO:0006801,GO:0004784"
1634841	"GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0042625,GO:0042624,GO:0042623,GO:0017116,GO:0016887,GO:0015462,GO:0008186,GO:0008094,GO:0008026,GO:0004004,GO:0004003"
1647887	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
1696807	GO:0003676
1697708	"GO:0016291,GO:0016289"
1698646	GO:0003676
1700031	"GO:0008270,GO:0003676"
1703335	"GO:0016070,GO:0005622,GO:0003824,GO:0004112,GO:0004113"
1705051	"GO:0008270,GO:0005622,GO:0003676"
1705850	GO:0009058
1706909	"GO:0008408,GO:0006139,GO:0005622,GO:0003676"
1707729	"GO:0051082,GO:0016272,GO:0006457"
1709714	"GO:0004523,GO:0003676"
1710704	"GO:0004523,GO:0003676"
1716079	"GO:0006281,GO:0004518,GO:0043765,GO:0042578"
1716283	"GO:0008270,GO:0003676"
1718513	"GO:0006281,GO:0004518,GO:0043765,GO:0042578"
1719313	"GO:0008270,GO:0003676"
1727926	"GO:0003676,GO:0042027,GO:0030051,GO:0004600,GO:0003755"
1730140	GO:0005488
1732005	"GO:0004523,GO:0003676"
1732405	GO:0005525
1732824	"GO:0004523,GO:0003676"
1734196	"GO:0006470,GO:0005622,GO:0004725,GO:0000087,GO:0008272,GO:0004792,GO:0004727"
1734438	"GO:0046872,GO:0030001"
1734831	"GO:0005488,GO:0007010,GO:0003779"
1739092	"GO:0016491,GO:0016209,GO:0051920"
1739277	"GO:0016020,GO:0006810,GO:0005215"
1739397	"GO:0046873,GO:0030001,GO:0016020"
1739509	GO:0005198
1739519	"GO:0017111,GO:0000166,GO:0005524,GO:0030163,GO:0016787,GO:0005737,GO:0005634"
1740764	"GO:0004523,GO:0003676"
1741709	"GO:0009058,GO:0003824"
1743199	"GO:0008270,GO:0005515"
1744123	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
1745054	GO:0016491
1747574	"GO:0048038,GO:0009308,GO:0008131,GO:0005507"
1748369	"GO:0006289,GO:0003677"
1748859	"GO:0008270,GO:0005622,GO:0003676"
1750265	GO:0003677
1750534	"GO:0016491,GO:0008152"
1750682	"GO:0005975,GO:0004553,GO:0004567"
1750897	"GO:0008270,GO:0003676"
1751211	GO:0003676
1752617	"GO:0016291,GO:0016289"
1752633	GO:0003677
1757230	"GO:0050660,GO:0016614,GO:0006066,GO:0047639"
1758202	"GO:0051246,GO:0043687,GO:0019787,GO:0005634,GO:0003950,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
1758530	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1758815	"GO:0006516,GO:0004067"
1758859	"GO:0016791,GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721"
1759474	"GO:0008270,GO:0005515"
1759626	"GO:0016192,GO:0006886,GO:0005515,GO:0005488"
1761505	"GO:0004523,GO:0003676"
1762400	GO:0003677
1763508	"GO:0004523,GO:0003676"
1763525	GO:0005525
1763747	"GO:0008270,GO:0005622,GO:0003676"
1763953	"GO:0005524,GO:0003677"
1763966	"GO:0008234,GO:0006508"
1766221	GO:0007067
1769254	GO:0003676
1776677	"GO:0043169,GO:0005975,GO:0003824,GO:0005509,GO:0004553,GO:0004556"
1780424	GO:0005525
1783104	"GO:0016291,GO:0016289"
1786594	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1790322	"GO:0008270,GO:0005622,GO:0003676"
1790912	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
1791904	"GO:0016787,GO:0016788,GO:0006397,GO:0043765,GO:0042578,GO:0004518"
1793281	"GO:0006508,GO:0004194,GO:0004190,GO:0004192"
1793677	"GO:0009311,GO:0004573,GO:0003824"
1795976	"GO:0008171,GO:0047146"
1800605	"GO:0005618,GO:0005199"
1802597	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004715"
1804587	"GO:0005815,GO:0000922,GO:0000226"
1805261	"GO:0016491,GO:0006118"
1805700	"GO:0008270,GO:0005515,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
1805917	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1806287	"GO:0008270,GO:0003676"
1813430	GO:0016021
1815348	"GO:0008168,GO:0008152,GO:0006779,GO:0004851"
1816322	GO:0005488
1821649	"GO:0016491,GO:0006118,GO:0010181"
1822208	"GO:0007264,GO:0005525"
1822244	"GO:0005975,GO:0004553,GO:0008422"
1823334	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
1826012	"GO:0005524,GO:0003677,GO:0004386,GO:0003676,GO:0043044,GO:0031491,GO:0016585"
1829465	"GO:0006350,GO:0003899,GO:0003677,GO:0034062,GO:0003902,GO:0003901,GO:0003900"
1831414	"GO:0006468,GO:0005524,GO:0004674"
1834905	"GO:0043813,GO:0043812,GO:0043726,GO:0030352,GO:0030351,GO:0019198,GO:0019178,GO:0019175,GO:0017161,GO:0017017,GO:0016312,GO:0008969,GO:0008579,GO:0008330,GO:0008138,GO:0001668"
1835348	"GO:0032012,GO:0005622,GO:0005086"
1835385	"GO:0005975,GO:0004553,GO:0008810"
1837228	"GO:0008270,GO:0005622,GO:0003676"
1837483	"GO:0006468,GO:0005524,GO:0004674"
1838654	"GO:0016491,GO:0006118"
1839687	"GO:0046914,GO:0020037,GO:0004100"
1839868	"GO:0016887,GO:0005524"
1858047	"GO:0003723,GO:0005488"
1858984	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
1859095	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
1859620	"GO:0009396,GO:0005524,GO:0004326,GO:0016874,GO:0009058"
1860383	GO:0003676
1861200	GO:0016020
1861206	"GO:0008234,GO:0006508"
1861269	GO:0004523
1861272	GO:0003677
1861943	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1862091	GO:0008176
1862420	GO:0003960
1862481	"GO:0016021,GO:0006810,GO:0005215"
1862670	"GO:0008033,GO:0004540,GO:0016070,GO:0005634,GO:0004526"
1862786	GO:0008202
1863069	"GO:0016021,GO:0006825,GO:0005375"
1863075	"GO:0006031,GO:0004100"
1863342	"GO:0009231,GO:0008686"
1863536	GO:0004523
1863906	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0042254,GO:0030529"
1864119	"GO:0016021,GO:0006810,GO:0005215"
1864506	"GO:0008234,GO:0006508"
1864587	"GO:0008270,GO:0005622,GO:0003676"
1864765	"GO:0016491,GO:0006118,GO:0050660,GO:0016627,GO:0006099,GO:0008177"
1864895	"GO:0016810,GO:0004157"
1864900	GO:0003676
1865024	"GO:0004523,GO:0003676"
1865046	"GO:0016491,GO:0006118,GO:0010181"
1865069	GO:0003676
1865124	"GO:0008270,GO:0005622,GO:0003676"
1865310	"GO:0008033,GO:0004809,GO:0003723"
1866060	"GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721"
1866526	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1867032	GO:0008270
1867777	"GO:0008152,GO:0003824,GO:0016207"
1868873	"GO:0008270,GO:0005622"
1870002	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0034211,GO:0019912,GO:0019199,GO:0016909,GO:0016908,GO:0008545,GO:0008349,GO:0008339,GO:0008338,GO:0004718,GO:0004711,GO:0004710,GO:0004708,GO:0004706,GO:0004705,GO:0004704,GO:0004702,GO:0004700,GO:0004698,GO:0004696,GO:0004695,GO:0004694,GO:0004690,GO:0004681,GO:0004680,GO:0004679,GO:0004677,GO:0004676,GO:0004675"
1870705	"GO:0005524,GO:0017111,GO:0000166,GO:0005488,GO:0030402,GO:0008319,GO:0008133,GO:0004249"
1875801	GO:0004341
1877437	"GO:0016021,GO:0015299,GO:0006885"
1879805	"GO:0016788,GO:0006629"
1879932	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0008559"
1881427	"GO:0003677,GO:0006306,GO:0051720,GO:0051719,GO:0051718,GO:0003886"
1881877	"GO:0005524,GO:0017111,GO:0000166"
1882034	"GO:0030036,GO:0008290,GO:0003779"
1882702	"GO:0046983,GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1883281	"GO:0008152,GO:0008080"
1883377	"GO:0016020,GO:0015171,GO:0006865"
1884311	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1885121	GO:0016810
1885428	"GO:0005622,GO:0006281,GO:0003677,GO:0006260,GO:0003887,GO:0003824"
1885678	"GO:0016020,GO:0015171,GO:0006865,GO:0016021"
1885773	"GO:0008270,GO:0005622,GO:0003676"
1886130	GO:0016021
1886202	"GO:0008270,GO:0005515"
1886208	"GO:0016070,GO:0005515,GO:0005488"
1886285	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1886775	"GO:0035023,GO:0005622,GO:0005089"
1887602	"GO:0008152,GO:0003824,GO:0003987"
1888046	GO:0005525
1888098	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1888225	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0007264,GO:0005622,GO:0005085"
1888319	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
1888458	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1888579	GO:0005525
1888593	GO:0005525
1888744	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
1889438	"GO:0045449,GO:0030528,GO:0005634"
1889504	"GO:0016818,GO:0005524"
1890454	"GO:0030145,GO:0006302,GO:0005634,GO:0004519"
1890991	GO:0004341
1891518	"GO:0006725,GO:0006118,GO:0004497,GO:0016491,GO:0008152,GO:0018658"
1891607	GO:0008195
1891692	"GO:0016773,GO:0004430"
1891823	"GO:0008415,GO:0004092"
1891864	"GO:0045449,GO:0030528,GO:0005634"
1892019	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0008559"
1892190	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0008559"
1892469	"GO:0005524,GO:0003677"
1892897	GO:0008270
1893629	"GO:0016491,GO:0008152"
1895045	"GO:0016020,GO:0016192,GO:0005515"
1895775	GO:0004104
1896866	GO:0004567
1897048	"GO:0016192,GO:0006886,GO:0005515,GO:0005488"
1898144	"GO:0004523,GO:0003676"
1898385	"GO:0006350,GO:0003899,GO:0003677"
1901706	"GO:0006471,GO:0005634,GO:0003950"
1905398	"GO:0007264,GO:0005622,GO:0005085"
1910680	"GO:0008026,GO:0005524,GO:0003676,GO:0004386"
1910812	"GO:0016021,GO:0015299,GO:0006885"
1913131	"GO:0019120,GO:0008152,GO:0008967,GO:0018784"
1913310	"GO:0007264,GO:0005525"
1914862	"GO:0005524,GO:0005488"
1917207	"GO:0043565,GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1917396	"GO:0005515,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
1919526	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
1920543	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1923173	"GO:0035023,GO:0005622,GO:0005089"
1928435	"GO:0016868,GO:0005975"
1942044	"GO:0008237,GO:0006508,GO:0046983,GO:0016787,GO:0047419,GO:0043864,GO:0043748,GO:0043747,GO:0018749,GO:0018748,GO:0008759,GO:0008418,GO:0004407"
1942093	"GO:0005975,GO:0004553"
1943238	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
1943383	"GO:0008270,GO:0005515"
1943439	"GO:0035023,GO:0005622,GO:0005089"
1943566	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1944412	"GO:0017176,GO:0016021,GO:0006506"
1944824	"GO:0016787,GO:0008806"
1944833	"GO:0008270,GO:0003676"
1944886	"GO:0016787,GO:0008152,GO:0004806"
1944977	"GO:0046677,GO:0016021,GO:0015904,GO:0015520"
1945102	"GO:0050660,GO:0016614,GO:0006066,GO:0047639"
1946575	"GO:0005524,GO:0004386,GO:0003676,GO:0008026,GO:0016818"
1947681	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
1947895	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
1948635	"GO:0005975,GO:0004553,GO:0008422"
1948992	"GO:0006457,GO:0003755,GO:0042027,GO:0030051,GO:0004600"
1949099	"GO:0006468,GO:0005524,GO:0004672"
1949631	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1950450	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2004127	GO:0003968
2006091	GO:0045543
2011206	"GO:0006511,GO:0004221"
2013912	"GO:0004523,GO:0003676"
2017881	"GO:0017111,GO:0000166,GO:0005524,GO:0006260,GO:0005634,GO:0003677,GO:0005663,GO:0003689"
2022730	"GO:0006396,GO:0004525,GO:0003723,GO:0005622"
2024272	"GO:0006508,GO:0004194,GO:0004190"
2027289	"GO:0008270,GO:0003676"
2027683	"GO:0016020,GO:0006810,GO:0005215"
2030941	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
2032404	"GO:0016020,GO:0008236,GO:0006508,GO:0016808,GO:0008991,GO:0008243,GO:0008132,GO:0004289"
2033392	"GO:0016491,GO:0051990,GO:0048258,GO:0043713,GO:0033765,GO:0033764,GO:0032442,GO:0018453,GO:0018452,GO:0018451,GO:0016229,GO:0008875,GO:0004495,GO:0004448,GO:0004033,GO:0000253,GO:0000252"
2033663	"GO:0006468,GO:0005524,GO:0004672,GO:0004693"
2034891	"GO:0007264,GO:0005525,GO:0007165,GO:0006913,GO:0006886,GO:0005515,GO:0003924,GO:0005622,GO:0015031"
2037801	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677,GO:0019798,GO:0016222,GO:0004656"
2038294	"GO:0035023,GO:0005622,GO:0005089"
2038755	"GO:0015934,GO:0006412,GO:0003735,GO:0005840,GO:0005622"
2041876	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2043006	"GO:0030529,GO:0006364,GO:0005634"
2045126	"GO:0016853,GO:0005975,GO:0030246,GO:0003824"
2045831	GO:0016021
2046887	"GO:0009165,GO:0006545,GO:0004146,GO:0050661"
2047556	GO:0004455
2051145	"GO:0008152,GO:0003824,GO:0004775,GO:0003878"
2051290	GO:0003840
2053658	"GO:0003723,GO:0042255,GO:0005634,GO:0005515"
2054458	GO:0003677
2055873	"GO:0051246,GO:0043687,GO:0019787,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2058671	"GO:0008270,GO:0003676"
2060212	"GO:0046872,GO:0016813,GO:0008783"
2065292	"GO:0008415,GO:0016740"
2066096	"GO:0008152,GO:0003824,GO:0016207"
2067930	"GO:0006281,GO:0004518,GO:0005634,GO:0003824,GO:0003677,GO:0051336,GO:0043859,GO:0003923"
2072053	GO:0004682
2079081	GO:0005515
2082203	"GO:0008270,GO:0005622,GO:0003676"
2084197	"GO:0016491,GO:0008152,GO:0051990,GO:0048258,GO:0043713,GO:0033765,GO:0033764,GO:0032442,GO:0018453,GO:0018452,GO:0018451,GO:0016229,GO:0008875,GO:0004495,GO:0004448,GO:0004033,GO:0000253,GO:0000252"
2085868	"GO:0008270,GO:0005622,GO:0003676"
2086779	"GO:0008152,GO:0008080"
2088682	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2091858	"GO:0008270,GO:0005622,GO:0003676"
2092557	"GO:0006355,GO:0003677"
2093795	"GO:0005524,GO:0047323"
2094046	"GO:0045449,GO:0030528,GO:0008270,GO:0003676,GO:0006350,GO:0003899,GO:0003677,GO:0003700"
2096177	"GO:0007264,GO:0005525,GO:0005622,GO:0015031"
2098914	"GO:0006511,GO:0005839,GO:0004175,GO:0004298,GO:0004299"
2099775	GO:0043365
2100267	"GO:0051276,GO:0005694,GO:0005524,GO:0005515"
2105379	"GO:0046847,GO:0007399,GO:0007165"
2107054	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2109216	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2113825	GO:0005525
2115022	"GO:0016491,GO:0008152,GO:0032115"
2116253	GO:0005525
2116637	"GO:0046921,GO:0046920,GO:0046527,GO:0045140,GO:0042283,GO:0042281,GO:0033556,GO:0031278,GO:0019187,GO:0019112,GO:0018718,GO:0018717,GO:0018716,GO:0018715,GO:0016759,GO:0016253,GO:0008921,GO:0008755,GO:0008417,GO:0008378,GO:0008376,GO:0008375,GO:0004583,GO:0004576,GO:0004376,GO:0003980,GO:0001962,GO:0000033,GO:0000030,GO:0000026,GO:0000009"
