"","gene","p.GS.Zn","rank"
"590","2851763",0.21240796602462,0.672829199757889
"591","2859231",0.213121205692244,0.671373335565315
"592","2650310",0.214709432636441,0.668148875675675
"593","2868355",0.215369605962601,0.666815586525985
"594","2776687",0.215842781537772,0.665862470939768
"595","2734036",0.218381582963953,0.660783990300582
"596","2864833",0.21865950048992,0.660231648341026
"597","1238701",0.220821764038793,0.655958125072616
"598","2858365",0.223103278644759,0.651494047435281
"599","88553",0.224180436162781,0.649402290212384
"600","2865638",0.231610802121145,0.635241189365131
"601","2984604",0.231833849203142,0.634823154011315
"602","2870976",0.233124133338166,0.632412765376575
"603","2852016",0.233436828110931,0.631830626509906
"604","479411",0.235725340081623,0.627593729032375
"605","2897734",0.239448377710562,0.62078810100491
"606","2895177",0.242083111415765,0.616035507438809
"607","2852755",0.244162478661476,0.61232107488045
"608","2850671",0.245277224159549,0.610342777440011
"609","2914556",0.246776845662331,0.607695591287175
"610","2779460",0.247113229888137,0.607104002822905
"611","809512",0.247872891817451,0.605770966486858
"612","2799405",0.252071060466436,0.598477011527725
"613","2923035",0.252510359566598,0.59772079968268
"614","2836768",0.254465003256114,0.594371938033954
"615","2502820",0.256423934073578,0.591041441122909
"616","2855578",0.259694250950363,0.585537664572353
"617","2346229",0.266155766271989,0.574864120387419
"618","2845356",0.268410800768472,0.571200012274394
"619","2872464",0.268536144489512,0.57099725076189
"620","2838291",0.274495758580658,0.561464361739378
"621","2817396",0.276963967879476,0.557576727574482
"622","2792395",0.277158098217626,0.557272427337273
"623","2859006",0.277314869936674,0.557026842436925
"624","32995",0.27938700362227,0.553793800034324
"625","73790",0.281231514809223,0.550936013876791
"626","2899507",0.283975879793737,0.546718546281631
"627","2863260",0.284297904416088,0.546226341519138
"628","797788",0.292553799843598,0.533794256670031
"629","2922410",0.293993121166902,0.531662831064735
"630","2773990",0.294700285228742,0.530619443813431
"631","2862283",0.296431184331391,0.5280761108457
"632","2863404",0.298215725117511,0.52546945963654
"633","2893792",0.30071183399207,0.521849480657957
"634","2787707",0.301651954934661,0.520493855779088
"635","81535",0.302701854691724,0.518984918059239
"636","2863263",0.305530646198149,0.514945221404331
"637","797139",0.320217537928824,0.494554885979706
"638","2860405",0.321389034560946,0.492968944968171
"639","2859147",0.322018766928231,0.492118817323205
"640","2760473",0.324719232394655,0.488491988320358
"641","2861253",0.325819349904828,0.487023127187269
"642","2923019",0.328872701397812,0.482972174326188
"643","2819336",0.343040198266574,0.464654985314556
"644","2488854",0.345143725602845,0.462000017280253
"645","2899033",0.346700159706292,0.460045958287228
"646","2823537",0.347731829739561,0.458755554218771
"647","2893762",0.3500844481333,0.455827181551186
"648","2892354",0.353499813953694,0.451610810435414
"649","2823447",0.356712560753412,0.447681597782893
"650","804975",0.356825326598319,0.447544328030394
"651","2845941",0.358004063272746,0.446112044174791
"652","2919875",0.358964198968518,0.444948863303956
"653","2854012",0.36666095305854,0.435735337037296
"654","2792035",0.370404127070742,0.431324183021247
"655","2858639",0.371819744865361,0.429667551470023
"656","2916771",0.373038781552542,0.428246016076703
"657","9554",0.3818215761274,0.418139533961438
"658","92001",0.385783747249453,0.413656072774457
"659","2820810",0.386725035271516,0.412597712260179
"660","2894218",0.389746344792611,0.409217949118833
"661","2893807",0.391968455961531,0.406748881839404
"662","2866469",0.393706999708903,0.404826863828191
"663","2772362",0.394667061318791,0.403769118054499
"664","2846126",0.394926705826324,0.403483497307137
"665","2892145",0.395139962940601,0.403249045218806
"666","2848376",0.410534069722569,0.38665079547869
"667","2869927",0.414399017786334,0.382581282631744
"668","2838690",0.420094218880353,0.376653294957217
"669","2866691",0.422189384403125,0.374492690860445
"670","2860565",0.428975658543326,0.367567350379928
"671","2867297",0.429610577023124,0.366925034835896
"672","2845140",0.432774456063329,0.363738380799195
"673","2846876",0.439130737018526,0.357406163327529
"674","812764",0.446697776565896,0.3499862092196
"675","2977627",0.449192069759467,0.347567919574661
"676","2860998",0.454246126943274,0.342708766946368
"677","2866792",0.466806297261129,0.330863293913487
"678","2779565",0.467303381438959,0.330401076379993
"679","797531",0.485878182045342,0.313472602130766
"680","2850982",0.501173244619849,0.300012122083549
"681","2917763",0.510042172643114,0.292393912943295
"682","2854757",0.524621871057263,0.280153607986061
"683","2783805",0.525304395066002,0.279588965568627
"684","408657",0.525521707558185,0.27940934000106
"685","2866693",0.531123770249558,0.27480426145564
"686","2779233",0.533242341611542,0.273075373140102
"687","2863059",0.536495263355282,0.270434108008831
"688","2300811",0.545448372262908,0.263246349938012
"689","2190737",0.547497243056435,0.261618063389016
"690","2785094",0.569394038968879,0.244587083828463
"691","2860857",0.581926745711475,0.235131681906132
"692","2671575",0.588836446667922,0.230005316712527
"693","2983567",0.591857562563324,0.227782798742973
"694","2777099",0.593668337847248,0.226456112712652
"695","2856976",0.599535173493759,0.222185332654967
"696","2858805",0.600987217241202,0.22113476516972
"697","2097602",0.613202556571317,0.212396043148221
"698","1616808",0.619153660130109,0.208201555398305
"699","2892442",0.632500004353889,0.198939467162627
"700","2723901",0.648997928575122,0.187756689347288
"701","2901162",0.667277389490078,0.175693590848401
"702","2861099",0.676552566939079,0.169698453841462
"703","2835485",0.680900178644262,0.166916551878043
"704","2870748",0.682880774326759,0.165655114139605
"705","2871668",0.692779391749582,0.159405039845439
"706","2890058",0.694321555701053,0.158439351556493
"707","2494479",0.698844135803441,0.155619674767246
"708","2861208",0.719922883222202,0.142714021880902
"709","2587066",0.730250658692901,0.136528042616565
"710","2870174",0.734718939067792,0.133878765073791
"711","2768856",0.745505367221399,0.127549225522528
"712","2837406",0.756563960352528,0.121154350583343
"713","1777514",0.776428320557077,0.109898631916665
"714","2902727",0.780427535015029,0.107667416245577
"715","2866009",0.789570992088502,0.102608815514851
"716","2769963",0.790965923339422,0.10184222652058
"717","2098914",0.792908334931961,0.100777016887015
"718","2849074",0.79469582025782,0.0997990711705211
"719","2862045",0.824203671896542,0.0839654549887488
"720","2786914",0.844050729533982,0.0736314504186705
"721","75879",0.863163148542691,0.0639071094815361
"722","2917472",0.864874856282234,0.0630467285559166
"723","2104374",0.866795583385699,0.0620833102226698
"724","2804572",0.873141831437489,0.0589152046248141
"725","2870721",0.873844945631515,0.0585656214051708
"726","2858992",0.877597986326938,0.0567043819330061
"727","20820",0.902309300750001,0.0446445660241333
"728","2835896",0.904763768211955,0.0434647993079294
"729","2848105",0.93034812381988,0.031354513850201
"730","2801229",0.935108373267482,0.0291380541706648
"731","813158",0.940823295250949,0.0264919377882496
"732","811508",0.96391157558228,0.0159628042694117
"733","2856545",0.976410165437028,0.0103677077777638
"734","2845819",0.983227998063801,0.0073457631245646
"735","2769377",0.9987555302795,0.000540802908770176
